ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
SCCS1422,Children Do Unspecified Agricultural Tasks with Adults: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1423,Children Do Other Agricultural Chores with Adults: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1424,Importance of Boy Clearing: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1425,Importance of Boy Preparing Soil: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1426,Importance of Boy Planting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1427,Importance of Boy Tending Crops: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1428,Importance of Boy Harvesting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1429,Importance of Boy Unspecified Agricultural Tasks: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1430,Importance of Boy Other Agricultural Chores: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1431,Importance of Girl Clearing: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1432,Importance of Girl Preparing Soil: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1433,Importance of Girl Planting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1434,Importance of Girl Tending Crops: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1435,Importance of Girl Harvesting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1436,Importance of Girl Unspecified Agricultural Tasks: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1437,Importance of Girl Other Agricultural Chores: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1438,Adult Preference in Land Clearing: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1439,Adult Preference in Soil Preparation: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1440,Adult Preference in Planting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1441,Adult Preference in Crop Tending: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1442,Adult Preference in Harvesting: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1443,Adult Preference in Unspecified Agricultural Tasks: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1444,Adult Preference in Other Agricultural Chores: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1445,Secondary Crop Name,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1446,Other Secondary Crop Name,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1447,Irrigation Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1448,Hand Plow Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1449,Animal Plow Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1450,Terraces and Mounds Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1451,Fences Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1452,Green Manure and Mulch Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1453,Animal Manure Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1454,Human Manure Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1455,Pesticides Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1456,Extent of Weeding: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1457,Crop Supervision: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1458,Planting Techniques: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1459,Shortest Length of Fallow: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1460,Soil Treatments/Sands Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1461,Chemical Fertilizers Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1462,Stakes and Trellises Used: Secondary Crop,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1463,Adults Herd Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1464,Adults Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1465,Children Herd Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1466,Children Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1467,Children under 6 Herd Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1468,Children 6 to 10 Herd Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1469,Children over 10 Herd Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1470,Children under 10 Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1471,Children 6 to 10 Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1472,Children over 10 Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1473,Product Use of Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1474,Children Herd Small Animals Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1475,Children Herd Small Animals with Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1476,Children Herd Small Animals with Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1477,Children Care for Small Animals Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1478,Children Care for Small Animals with Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1479,Children Care for Small Animals with Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1480,Importance of Boy Herding Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1481,Importance of Girl Herding Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1482,Importance of Boy Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1483,Importance of Girl Care for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1484,Adult Preference in Herding Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1485,Adult Preference in Caring for Small Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1486,Goats Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1487,Sheep Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1488,Pigs Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1489,Rabbits and Guinea Pigs Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1490,Sled and Pack Dogs Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1491,Adults Herd Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1492,Adults Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1493,Children Herd Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1494,Children Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1495,Children under 6 Herd Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1496,Children 6 to 10 Herd Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1497,Children over 10 Herd Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1498,Children under 6 Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1499,Children 6 to 10 Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1500,Children over 10 Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1501,Product Use of Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1502,Children Herd Large Animals Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1503,Children Herd Large Animals with Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1504,Children Herd Large Animals with Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,
SCCS1505,Children Care for Large Animals Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1506,Children Care for Large Animals with Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1507,Children Care for Large Animals with Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1508,Importance of Boy Herding Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1509,Importance of Girl Herding Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1510,Importance of Boy Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1511,Importance of Girl Care for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1512,Adult Preference in Herding Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1513,Adult Preference in Caring for Large Animals,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1514,Cattle Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1515,Horses Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1516,Donkeys/Mules Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1517,Camels Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1518,Reindeer Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1519,Yaks Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1520,Buffalo Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1521,Llama Present,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Ordinal,,bradley1994household,,
SCCS1522,Adults Do Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1523,Children Do Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1524,Children under 6 Do Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1525,Children 6 to 10 Do Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1526,Children over 10 Do Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1527,Who Controls the Earnings of Wage Labour?,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1528,Children Do Wage Labour Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1529,Children Do Wage Labour with Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1530,Children Do Wage Labour with Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1531,Importance of Boy Doing Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1532,Importance of Girl Doing Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1533,Adult Preference Wage Labour,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1534,Adults Trade,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1535,Children Trade,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1536,Children under 6 Trade,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1537,Children 6 to 10 Trade,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1538,Children over 10 Trade,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1539,Who Controls the Cash from Trade?,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1540,Children Trade Alone,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1541,Children Trade alongside Other Children,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1542,Children Trade alongside Adults,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1543,Importance of Boy Trading,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
SCCS1544,Importance of Girl Trading,"Bradley, C. (1994). The Household Division of Work: SCCS Codes. World Cultures, 8(2), 6-40.",,"Household, Labour, Gender",Categorical,,bradley1994household,,"Note, codes not ordered (note source: DRW codebook)"
